"","x","y"
"1",0,0.372093023255814
"2",0.0106927083333333,0.369230769230769
"3",0.0213854166666667,0.369230769230769
"4",0.032078125,0.35036496350365
"5",0.0427708333333333,0.358208955223881
"6",0.0534635416666667,1.09090909090909
"7",0.06415625,0.355555555555556
"8",0.0748489583333333,0.35036496350365
"9",0.0855416666666667,0.352941176470588
"10",0.096234375,0.234146341463415
"11",0.106927083333333,1
"12",0.117619791666667,0.355555555555556
"13",0.1283125,0.489795918367347
"14",0.139005208333333,0.35036496350365
"15",0.149697916666667,0.313725490196078
"16",0.160390625,0.347826086956522
"17",0.171083333333333,0.289156626506024
"18",0.181776041666667,0.345323741007194
"19",0.19246875,0.274285714285714
"20",0.203161458333333,0.35036496350365
"21",0.213854166666667,0.363636363636364
"22",0.224546875,0.428571428571429
"23",0.235239583333333,0.375
"24",0.245932291666667,0.375
"25",0.256625,0.375
"26",0.267317708333333,0.923076923076923
"27",0.278010416666667,0.888888888888889
"28",0.288703125,0.205128205128205
"29",0.299395833333333,0.813559322033898
"30",0.310088541666667,0.424778761061947
"31",0.32078125,6.85714285714286
"32",0.331473958333333,6.85714285714286
"33",0.342166666666667,0.375
"34",0.352859375,0.475247524752475
"35",0.363552083333333,0.377952755905512
"36",0.374244791666667,0.384
"37",0.3849375,0.384
"38",0.395630208333333,0.516129032258065
"39",0.406322916666667,0.475247524752475
"40",0.417015625,0.363636363636364
"41",0.427708333333333,0.372093023255814
"42",0.438401041666667,0.358208955223881
"43",0.44909375,0.363636363636364
"44",0.459786458333333,0.366412213740458
"45",0.470479166666667,8
"46",0.481171875,6.85714285714286
"47",0.491864583333333,6.85714285714286
"48",0.502557291666667,6.85714285714286
"49",0.51325,6.85714285714286
"50",0.523942708333333,6.85714285714286
"51",0.534635416666667,6.85714285714286
"52",0.545328125,6.85714285714286
"53",0.556020833333333,6.85714285714286
"54",0.566713541666667,8
"55",0.57740625,0.428571428571429
"56",0.588098958333333,0.229665071770335
"57",0.598791666666667,0.280701754385965
"58",0.609484375,0.551724137931035
"59",0.620177083333333,0.41025641025641
"60",0.630869791666667,0.872727272727273
"61",0.6415625,0.417391304347826
"62",0.652255208333333,0.941176470588235
"63",0.662947916666667,1.23076923076923
"64",0.673640625,0.558139534883721
"65",0.684333333333333,1.02127659574468
"66",0.695026041666667,1.06666666666667
"67",0.70571875,0.390243902439024
"68",0.716411458333333,0.396694214876033
"69",0.727104166666667,0.39344262295082
"70",0.737796875,0.268156424581006
"71",0.748489583333333,0.39344262295082
"72",0.759182291666667,0.380952380952381
"73",0.769875,0.390243902439024
"74",0.780567708333333,0.380952380952381
"75",0.791260416666667,0.417391304347826
"76",0.801953125,0.147239263803681
"77",0.812645833333333,0.335664335664336
"78",0.823338541666667,0.358208955223881
"79",0.83403125,0.324324324324324
"80",0.844723958333333,0.138328530259366
"81",0.855416666666667,0.171428571428571
"82",0.866109375,0.979591836734694
"83",0.876802083333333,0.333333333333333
"84",0.887494791666667,0.428571428571429
"85",0.8981875,0.328767123287671
"86",0.908880208333333,0.48
"87",0.919572916666667,6.85714285714286
"88",0.930265625,6.85714285714286
"89",0.940958333333333,4
"90",0.951651041666667,3.69230769230769
"91",0.96234375,0.331034482758621
"92",0.973036458333333,0.558139534883721
"93",0.983729166666667,0.35036496350365
"94",0.994421875,0.16271186440678
"95",1.00511458333333,0.39344262295082
"96",1.01580729166667,0.403361344537815
"97",1.0265,0.551724137931035
"98",1.03719270833333,0.533333333333333
"99",1.04788541666667,0.403361344537815
"100",1.058578125,0.403361344537815
"101",1.06927083333333,0.4
"102",1.07996354166667,0.396694214876033
"103",1.09065625,0.527472527472527
"104",1.10134895833333,0.551724137931035
"105",1.11204166666667,0.413793103448276
"106",1.122734375,0.417391304347826
"107",1.13342708333333,0.533333333333333
"108",1.14411979166667,8
"109",1.1548125,6.85714285714286
"110",1.16550520833333,8
"111",1.17619791666667,6.85714285714286
"112",1.186890625,6.85714285714286
